DATE_PST,DATE,TIME,STATION_NAME,STATION_NAME_FULL,EMS_ID,NAPS_ID,RAW_VALUE,ROUNDED_VALUE,UNIT,INSTRUMENT,PARAMETER,OWNER,REGION
1/6/2017 18:00,1/6/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,4.018329,4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/6/2017 19:00,1/6/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.297031,1.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/6/2017 20:00,1/6/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.839814,1.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/6/2017 21:00,1/6/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,6.595442,6.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/6/2017 22:00,1/6/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,18.44062,18.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/6/2017 23:00,1/6/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,19.22703,19.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 0:00,1/6/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,12.04509,12,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 1:00,1/7/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,10.64753,10.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 2:00,1/7/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,3.414116,3.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 3:00,1/7/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,8.591437,8.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 4:00,1/7/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,7.971395,8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 5:00,1/7/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,4.25139,4.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 6:00,1/7/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.36716,2.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 7:00,1/7/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.222698,2.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 8:00,1/7/2017,8:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.297218,1.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 9:00,1/7/2017,9:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.925638,1.9,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 10:00,1/7/2017,10:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,3.483701,3.5,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 11:00,1/7/2017,11:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,10.48186,10.5,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 12:00,1/7/2017,12:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,12.55177,12.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 13:00,1/7/2017,13:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,12.14776,12.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 14:00,1/7/2017,14:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,7.089579,7.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 15:00,1/7/2017,15:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,9.284271,9.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 16:00,1/7/2017,16:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,10.61378,10.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 17:00,1/7/2017,17:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,5.758029,5.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 18:00,1/7/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.275071,1.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 19:00,1/7/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.724457,0.7,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 20:00,1/7/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.954839,1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 21:00,1/7/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.045739,1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 22:00,1/7/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.973569,1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/7/2017 23:00,1/7/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,8.339078,8.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 0:00,1/7/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,3.644654,3.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 1:00,1/8/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.4926819,0.5,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 2:00,1/8/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.6035,0.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 3:00,1/8/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,5.34119,5.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 4:00,1/8/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,15.01051,15,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 5:00,1/8/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,13.22874,13.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 6:00,1/8/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,16.05968,16.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 7:00,1/8/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,18.26493,18.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 8:00,1/8/2017,8:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,9.99192,10,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 9:00,1/8/2017,9:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.445965,2.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 10:00,1/8/2017,10:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,5.33173,5.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 11:00,1/8/2017,11:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,7.977217,8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 12:00,1/8/2017,12:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,19.61289,19.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 13:00,1/8/2017,13:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,15.22394,15.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 14:00,1/8/2017,14:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,7.047067,7,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 15:00,1/8/2017,15:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.395661,2.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 16:00,1/8/2017,16:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.428058,1.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 17:00,1/8/2017,17:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.358108,1.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 18:00,1/8/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,3.432642,3.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 19:00,1/8/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,4.098815,4.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 20:00,1/8/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.5678459,0.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 21:00,1/8/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.754881,1.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 22:00,1/8/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,19.59597,19.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/8/2017 23:00,1/8/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,21.75447,21.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 0:00,1/8/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,16.57119,16.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 1:00,1/9/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,14.21878,14.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 2:00,1/9/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,18.56994,18.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 3:00,1/9/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,19.4235,19.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 4:00,1/9/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,,,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 5:00,1/9/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,35.90761,35.9,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 6:00,1/9/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,33.00547,33,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 7:00,1/9/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,20.47579,20.5,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 8:00,1/9/2017,8:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,5.909968,5.9,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 9:00,1/9/2017,9:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,10.81964,10.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 10:00,1/9/2017,10:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,6.869195,6.9,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 11:00,1/9/2017,11:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,27.15078,27.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 12:00,1/9/2017,12:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,17.81898,17.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 13:00,1/9/2017,13:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,23.45395,23.5,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 14:00,1/9/2017,14:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,26.79226,26.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 15:00,1/9/2017,15:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,15.13926,15.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 16:00,1/9/2017,16:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,4.381878,4.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 17:00,1/9/2017,17:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.95811,1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 18:00,1/9/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.602361,0.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 19:00,1/9/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.44312,0.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 20:00,1/9/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,3.134106,3.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 21:00,1/9/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,4.209142,4.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 22:00,1/9/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,6.050147,6.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/9/2017 23:00,1/9/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,13.27343,13.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 0:00,1/9/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.812457,0.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 1:00,1/10/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.08714,2.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 2:00,1/10/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,10.77199,10.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 3:00,1/10/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,15.40725,15.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 4:00,1/10/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,15.22136,15.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 5:00,1/10/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,13.93672,13.9,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 6:00,1/10/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,14.24614,14.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 7:00,1/10/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,11.67365,11.7,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 8:00,1/10/2017,8:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,7.51673,7.5,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 9:00,1/10/2017,9:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.714797,2.7,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 10:00,1/10/2017,10:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,12.83698,12.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 11:00,1/10/2017,11:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,12.91461,12.9,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 12:00,1/10/2017,12:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,20.70486,20.7,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 13:00,1/10/2017,13:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,24.81308,24.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 14:00,1/10/2017,14:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,26.78697,26.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 15:00,1/10/2017,15:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,20.82891,20.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 16:00,1/10/2017,16:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,25.10753,25.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 17:00,1/10/2017,17:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,27.67725,27.7,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 18:00,1/10/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,26.16792,26.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 19:00,1/10/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,24.7755,24.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 20:00,1/10/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,15.78488,15.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 21:00,1/10/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,24.28139,24.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 22:00,1/10/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,24.43678,24.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/10/2017 23:00,1/10/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,18.78661,18.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 0:00,1/10/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,16.62933,16.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 1:00,1/11/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,13.7575,13.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 2:00,1/11/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,26.77028,26.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 3:00,1/11/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,33.2684,33.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 4:00,1/11/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,28.27592,28.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 5:00,1/11/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,12.12006,12.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 6:00,1/11/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.159205,1.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 7:00,1/11/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.6187921,0.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 8:00,1/11/2017,8:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.377568,1.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 9:00,1/11/2017,9:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.408749,1.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 10:00,1/11/2017,10:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.086817,2.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 11:00,1/11/2017,11:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,5.173683,5.2,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 12:00,1/11/2017,12:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,15.49106,15.5,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 13:00,1/11/2017,13:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,22.65212,22.7,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 14:00,1/11/2017,14:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,20.81656,20.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 15:00,1/11/2017,15:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,17.42099,17.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 16:00,1/11/2017,16:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,21.85437,21.9,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 17:00,1/11/2017,17:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,23.35083,23.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 18:00,1/11/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,6.955939,7,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 19:00,1/11/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.148339,2.1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 20:00,1/11/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.40765,1.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 21:00,1/11/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.813436,0.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 22:00,1/11/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.945356,0.9,ppb,NA,O3,MVRD,02 - Lower Mainland
1/11/2017 23:00,1/11/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.828485,0.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 0:00,1/11/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.019542,1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 1:00,1/12/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.332721,1.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 2:00,1/12/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.514676,0.5,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 3:00,1/12/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.706089,0.7,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 4:00,1/12/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,,,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 5:00,1/12/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.4726342,0.5,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 6:00,1/12/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.631439,0.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 7:00,1/12/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.3730392,0.4,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 8:00,1/12/2017,8:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.82621,0.8,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 9:00,1/12/2017,9:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.02915,1,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 10:00,1/12/2017,10:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.294068,2.3,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 11:00,1/12/2017,11:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,5.619958,5.6,ppb,NA,O3,MVRD,02 - Lower Mainland
1/12/2017 12:00,1/12/2017,12:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,10.39915,10.4,ppb,NA,O3,MVRD,02 - Lower Mainland
